DESTINO;ORIGEN; CANTI ; FOBDOL ; FOBPES 
CAN;BOG;4245;2555;10114294
CAN;BOG;15500;3410;13351616
CAN;BOG;400;100;391543
CAN;BOG;2000;440;1722789
CAN;BOG;19;240;939703
CAN;BOG;8357;1815;7233226
CAN;BOG;964;1312;5196769
CAN;BOG;4130;917;3628312
CAN;BOG;16083;8835;35030769
CAN;BOG;4456;959;3822662
CAN;BOG;523;2836;11252938
CAN;BOG;3096;25191;100734622
CAN;BOG;1007;7330;29311497
CAN;BOG;819;3174;12697314
CAN;BOG;240;582;2329547
CAN;BOG;1994;9727;38909124
CAN;BOG;55;343;1372538
CAN;BOG;2539;12550;50185381
CAN;BOG;1438;7560;30210956
CAN;BOG;16222;77312;308827382
CAN;BOG;1098;10172;39829437
CAN;BOG;2181;16592;64966380
CAN;BOG;18;243;954973
CAN;BOG;6;291;1142914
CAN;BOG;1477;753;2957164
CAN;BOG;25;252;989294
CAN;BOG;22;2520;9999722
CAN;BOG;2;140;548160
CAN;BOG;35156;9904;39431915
CAN;BOG;3800;691;2756260
CAN;BOG;18344;2980;11878011
CAN;BOG;4920;1173;4643653
CAN;BOG;20976;7160;28486271
CAN;BOG;600;198;791887
CAN;BOG;7250;1121;4400788
CAN;BOG;22175;3570;14016961
CAN;BOG;12525;49215;194329212
CAN;BOG;325;162;642973
CAN;BOG;1244;1599;6355538
CAN;BOG;3000;1238;4980733
CAN;BOG;17840;2854;11345932
CAN;BOG;115070;10810;42754230
CAN;BOG;741;1325;5331155
CAN;BOG;12716;65278;258288737
CAN;BOG;174975;47471;186848821
CAN;BOG;120006;18500;73692697
CAN;BOG;135077;21067;83928083
CAN;BOG;1569;407;1631152
CAN;BOG;28840;6921;27847050
CAN;BOG;72190;11323;45135764
CAN;BOG;27364;6938;27791148
CAN;BOG;2;1227;4855617
CAN;BOG;2400;410;1639963
CAN;BOG;500;75;301740
CAN;BOG;5600;1502;6044551
CAN;BOG;30800;8263;33245111
CAN;BOG;12914;3088;12323281
CAN;BOG;487;2370;9535007
CAN;BOG;10520;1157;4627075
CAN;BOG;71;432;1727356
CAN;BOG;1600;252;991012
CAN;BOG;400;72;283146
CAN;BOG;11;750;2999932
CAN;BOG;9650;2605;10421765
CAN;BOG;950;5817;23269876
CAN;BOG;45;323;1291970
CAN;BOG;275400;82809;331226334
CAN;BOG;1250;212;834226
CAN;BOG;5580;931;3657247
CAN;BOG;108;443;1752677
CAN;BOG;2290;729;2918384
CAN;BOG;2040;395;1582174
CAN;BOG;1432;552;2209285
CAN;BOG;105;472;1889730
CAN;BOG;301;1941;7764973
CAN;BOG;40;5;19571
CAN;BOG;205;1454;5792546
CAN;BOG;7554;32399;129031008
CAN;BOG;298;3238;12898414
CAN;BOG;668;2631;10499887
CAN;BOG;126;460;1843257
CAN;BOG;3045;9947;39685165
CAN;BOG;1;1260;4975160
CAN;BOG;3;7340;28982283
CAN;BOG;68050;13771;55249390
CAN;BOG;84180;12697;51033652
CAN;BOG;125123;18061;72252273
CAN;BOG;96;123;484886
CAN;BOG;18;7;30540
CAN;BOG;264;498;1952703
CAN;BOG;6420;1797;7232122
CAN;BOG;33;3091;12338883
CAN;BOG;762;2895;11457115
CAN;BOG;24;48;191928
CAN;BOG;26055;12766;50898194
CAN;BOG;1582;13570;52535576
CAN;BOG;86867;32225;128891063
CAN;BOG;13418;2078;8282208
CAN;BOG;31871;6145;24504003
CAN;BOG;7413;1435;5741180
CAN;BOG;10730;2268;8980467
CAN;BOG;2667;1378;5530393
CAN;BOG;3686;900;3588680
CAN;BOG;612;1225;4898174
CAN;BOG;7445;38907;155346508
CAN;BOG;78;165;666645
CAN;BOG;4047;14822;58908598
CAN;BOG;621;2874;11401781
CAN;BOG;1313;5956;23740989
CAN;BOG;12971;23443;93734333
CAN;BOG;170;593;2362999
CAN;BOG;303;1514;6025751
CAN;BOG;8994;38477;149173199
CAN;BOG;25;141;555967
CAN;BOG;184;417;1676099
CAN;BOG;6381;11454;45800692
CAN;BOG;700;5390;21469178
CAN;BOG;6121;17024;68493581
CAN;BOG;4533;10381;41665939
CAN;BOG;39;676;2702992
CAN;BOG;1114;3886;15614171
CAN;BOG;1843;5270;21074386
CAN;BOG;124;263;1059793
CAN;BOG;33;2105;8151337
CAN;BOG;2;61;236545
CAN;BOG;1;88;342158
CAN;BOG;90;1159;4487784
CAN;BOG;19;1129;4374467
CAN;BOG;1;23648;92594242
CAN;BOG;465;3208;12833711
CAN;BOG;224;1164;4659095
CAN;BOG;7;60;243594
CAN;BOG;14;58;235194
CAN;BOG;883;3273;13092305
CAN;BOG;4;8;31988
CAN;BOG;6553;4880;19452723
CAN;BOG;28;1434;5514764
CAN;BOG;8361;967;3720122
CAN;BOG;17400;1374;5286306
CAN;BOG;6000;662;2548724
CAN;BOG;0;471;1814558
CAN;BOG;2;100;402321
CAN;BOG;15456;2056;8226094
CAN;BOG;50;5588;22256599
CAN;BOG;3;5510;21944809
CAN;BOG;10;5050;20114907
CAN;BOG;1;1950;7767142
CAN;BOG;600;19;77156
CAN;BOG;1300;8;33824
CAN;BOG;400;4;15827
CAN;BOG;1;50;201160
CAN;BOG;4;35790;143107552
CAN;BOG;2;1950;7699653
CAN;BOG;450;63;251341
CAN;BOG;9050;1448;5776868
CAN;BOG;90425;23486;93719629
CAN;BOG;1200;240;957492
CAN;BOG;130925;20197;80602993
CAN;BOG;9808;34742;138606541
CAN;BOG;11250;4075;16484271
CAN;BOG;97500;6825;26422646
CAN;BOG;184639;51099;204148767
CAN;BOG;402740;54219;213899430
CAN;BOG;685575;97339;384896684
CAN;BOG;3602;546;2177667
CAN;BOG;1200;360;1421474
CAN;BOG;34700;9750;38985962
CAN;BOG;1800;324;1279326
CAN;BOG;400;76;305763
CAN;BOG;9950;1864;7360078
CAN;BOG;9750;1758;7072803
CAN;BOG;1704;441;1767108
CAN;BOG;1900;418;1671761
CAN;BOG;8280;1818;7252529
CAN;BOG;80;0;319
CAN;BOG;550;360;1421474
CAN;BOG;2300;922;3687474
CAN;BOG;3450;734;2900202
CAN;BOG;1740;1464;5867437
CAN;BOG;4550;514;2055234
CAN;BOG;682;4195;16732335
CAN;BOG;270;1539;6155906
CAN;BOG;68325;17428;69744540
CAN;BOG;55700;8736;35088153
CAN;BOG;208394;29879;119194446
CAN;BOG;96;123;494065
CAN;BOG;36;62;247751
CAN;BOG;1200;600;2399658
CAN;BOG;1160;2087;8208937
CAN;BOG;18050;5332;21390321
CAN;BOG;1956;5530;21879181
CAN;BOG;3;707;2799853
CAN;BOG;322994;88997;354144545
CAN;BOG;5200;780;3072727
CAN;BOG;53043;5353;21302306
CAN;BOG;280;39;156741
CAN;BOG;14229;14303;57063531
CAN;BOG;1620;3894;15570197
CAN;BOG;294881;91544;363717844
CAN;BOG;1536;1133;4527823
CAN;BOG;184602;126277;504074469
CAN;BOG;490;22070;87306271
CAN;BOG;1;802;3202162
CAN;BOG;6;2308;9132202
CAN;BOG;8;15172;60031962
CAN;BOG;3;150;591388
CAN;BOG;400;4;15827
CAN;BOG;11;27659;110620554
CAN;BOG;36;561;2223303
CAN;BOG;24576;151101;593189500
CAN;BOG;382;2591;10465895
CAN;BOG;947;3500;13800605
CAN;BOG;1;5000;19992550
CAN;BOG;480;86;345471
CAN;BOG;30800;3080;12315410
CAN;BOG;350;61;240453
CAN;BOG;102100;10210;40824787
CAN;BOG;4275;913;3586976
CAN;BOG;9390;62255;248930039
CAN;BOG;1200;387;1521628
CAN;BOG;16;12;48958
CAN;BOG;2080;535;2143311
CAN;BOG;1080;275;1107992
CAN;BOG;10800;1944;7773103
CAN;BOG;27088;6683;26400095
CAN;BOG;188496;19031;76096843
CAN;BOG;113248;11324;45282326
CAN;BOG;1420;2659;10417592
CAN;BOG;2492;5382;21075663
CAN;BOG;1050;3769;14759213
CAN;BOG;2250;315;1233360
CAN;BOG;1322;1989;7956235
CAN;BOG;16405;20211;79133022
CAN;BOG;840;176;692505
CAN;BOG;25;134;535987
CAN;BOG;18180;4563;18241007
CAN;BOG;25300;3865;15323622
CAN;BOG;85430;10483;41426850
CAN;BOG;6800;1904;7582680
CAN;BOG;36565;11162;44455930
CAN;BOG;30100;15284;61827142
CAN;BOG;2500;375;1516957
CAN;BOG;10401;6485;25924931
CAN;BOG;5376;1668;6445775
CAN;BOG;36260;5470;21667483
CAN;BOG;4872;9814;38833132
CAN;BOG;381;3188;12612357
CAN;BOG;27300;2730;10915932
CAN;BOG;56656;5665;22653958
CAN;BOG;3137;2494;9810828
CAN;BOG;25500;3620;14320285
CAN;BOG;14750;2340;9256759
CAN;BOG;4600;920;3721602
CAN;BOG;1250;375;1468286
CAN;BOG;40;240;942184
CAN;BOG;290;38;151464
CAN;BOG;3900;1007;3978996
CAN;BOG;5200;1219;4795233
CAN;BOG;43;168;665091
CAN;BOG;34205;8209;32474610
CAN;BOG;1705;2199;8700760
CAN;BOG;1218;2076;8213751
CAN;BOG;6590;12445;49233300
CAN;BOG;257;588;2328154
CAN;BOG;490;1759;6958788
CAN;BOG;559;1099;4350676
CAN;BOG;33670;4713;18647227
CAN;BOG;6350;1333;5275165
CAN;BOG;1880;789;3123562
CAN;BOG;10116;5054;19995311
CAN;BOG;1700;687;2714621
CAN;BOG;1237;1326;5146502
CAN;BOG;257;4649;17770621
CAN;BOG;62850;18268;73072355
CAN;BOG;52020;6914;27518814
CAN;BOG;439720;57208;226838752
CAN;BOG;6850;3497;14146134
CAN;BOG;6720;6367;25141143
CAN;BOG;65509;20118;80354276
CAN;BOG;42780;7602;30072599
CAN;BOG;36305;6959;27560530
CAN;BOG;848;242;954844
CAN;BOG;18850;2659;10225656
CAN;BOG;1650;359;1437464
CAN;BOG;1565;577;2286574
CAN;BOG;17;134;528366
CAN;BOG;6525;45814;182668527
CAN;BOG;1695;11674;46477622
CAN;BOG;30;248;995737
CAN;BOG;2;1;3989
CAN;BOG;9778;41150;162687366
CAN;BOG;565;1808;7229306
CAN;BOG;4998;29240;116584559
CAN;BOG;1687;7087;28339439
CAN;BOG;5935;24332;96839666
CAN;BOG;50;164;655755
CAN;BOG;12;69;277273
CAN;BOG;1715;5670;22672892
CAN;BOG;2417;14405;57600696
CAN;BOG;7565;45825;182351172
CAN;BOG;49;220;881201
CAN;BOG;5;49;195995
CAN;BOG;5;59;237434
CAN;BOG;887;6250;24835184
CAN;BOG;8503;33205;131694650
CAN;BOG;1451;7961;31700271
CAN;BOG;49496;227720;907297268
CAN;BOG;2471;12775;50537751
CAN;BOG;84;325;1285977
CAN;BOG;230;832;3291489
CAN;BOG;10528;33214;131390914
CAN;BOG;750;2122;8215216
CAN;BOG;11200;2016;8060996
CAN;BOG;12550;1255;5018130
CAN;BOG;25500;2981;11796090
CAN;BOG;50375;5037;20142494
CAN;BOG;77625;10213;40440448
CAN;BOG;2640;8448;33779412
CAN;BOG;10940;1118;4425556
CAN;BOG;3134;3159;12478118
CAN;BOG;15810;3851;15297407
CAN;BOG;2257;2465;9758489
CAN;BOG;422549;105146;403084339
CAN;BOG;2500;391;1566416
CAN;BOG;9221;13679;52334722
CAN;BOG;11400;1516;6061741
CAN;BOG;10046;25280;96926703
CAN;BOG;17159;29584;113307747
CAN;BOG;14675;44225;169264316
CAN;BOG;5187;28526;109030320
CAN;BOG;600;1092;4192351
CAN;BOG;1400;3370;12881072
CAN;BOG;231480;34549;132201528
CAN;BOG;256221;906056;3464481882
CAN;BOG;333;3724;14402262
CAN;BOG;9222;2712;10433119
CAN;BOG;158;894;3416912
CAN;BOG;183276;46300;185292165
CAN;BOG;323788;47812;189814094
CAN;BOG;557710;79283;315058983
CAN;BOG;8130;2186;8829402
CAN;BOG;8750;2312;9354168
CAN;BOG;1680;1104;4465922
CAN;BOG;15820;2733;10931838
CAN;BOG;600;90;362088
CAN;BOG;20983;36808;147084595
CAN;BOG;223150;19883;79328012
CAN;BOG;323666;94908;373457094
CAN;BOG;21000;1970;7877064
CAN;BOG;72800;10305;40666849
CAN;BOG;67845;10384;39957050
CAN;BOG;26140;8802;35007419
CAN;BOG;6196;42940;169405376
CAN;BOG;525;2226;8819658
CAN;BOG;1580;10629;42407320
CAN;BOG;140;754;3008120
CAN;BOG;11;67;270012
CAN;BOG;140;1190;4707497
CAN;BOG;735;2531;10080616
CAN;BOG;420;1344;5316702
CAN;BOG;1512;4476;17708496
CAN;BOG;0;2911;11642661
CAN;BOG;775;114;455573
CAN;BOG;200;28;111528
CAN;BOG;200;29;116307
CAN;BOG;1;233;913822
CAN;BOG;2;1615;6323810
CAN;BOG;175;872;3483240
CAN;BOG;400;2112;8327679
CAN;BOG;303;5787;22901331
CAN;BOG;3330;17847;69881420
CAN;BOG;100;1099;4398321
CAN;BOG;100;1099;4398321
CAN;BOG;1633;1267981;5004332240
CAN;BOG;1788;5834;23037361
CAN;BOG;864;2823;11246822
CAN;BOG;5;1060;4238420
CAN;BOG;5;1020;4078480
CAN;BOG;10;1740;6957407
CAN;BOG;5;700;2798957
CAN;BOG;10;2120;8476841
CAN;BOG;461;448;1771512
CAN;BOG;135;1197;4728771
CAN;BOG;769563;9614;38280880
CAN;BOG;120;11719;46361489
COL;BOG;48;1156;4654009
COL;BOG;40;232;934873
COL;BOG;7;55;223127
COL;BOG;54;868;3493715
COL;BOG;19;505;2035382
COL;BOG;40;692;2785871
COL;BOG;7;815;3282054
COL;BOG;496;3378;13592736
COL;BOG;42;162;655622
COL;BOG;20;280;1116215
COL;BOG;132;1985;7908050
COL;BOG;359;7405;29300124
COL;BOG;82;3997;15694561
COL;BOG;59;1979;7916911
COL;BOG;2;80;320113
COL;BOG;24;344;1347847
COL;BOG;42;870;3409869
COL;BOG;77;1038;4085921
COL;BOG;45;280;1102304
COL;BOG;136;2323;9095543
COL;BOG;440;2682;10503845
COL;BOG;120;462;1811356
COL;BOG;186;725;2853762
COL;BOG;24;133;523062
COL;BOG;337;1190;4680725
COL;BOG;72;425;1664370
COL;BOG;1115;3057;11979015
COL;BOG;992;1903;7487297
COL;BOG;324;11616;45937283
COL;BOG;30;195;780309
COL;BOG;18;444;1777257
COL;BOG;47;1593;6370266
COL;BOG;215;1074;4193451
COL;BOG;308;3348;13084356
COL;BOG;781;10717;42297314
COL;BOG;43;396;1536539
COL;BOG;1156;30241;119572818
COL;BOG;480;9913;39040188
COL;BOG;26;550;2131155
COL;BOG;907;15244;60574299
COL;BOG;93;1040;4105692
COL;BOG;64;2065;8222650
COL;BOG;431;5682;22481034
COL;BOG;74;3217;12455267
COL;BOG;374;6579;26024537
COL;BOG;15;61;246548
COL;BOG;50;281;1089774
COL;BOG;89;1752;6839848
COL;BOG;134;1751;6780844
COL;BOG;81;895;3548367
COL;BOG;5328;13709;53967026
COL;BOG;0;26;104920
COL;BOG;78;1355;5399807
COL;BOG;29;2504;9837477
COL;BOG;14;508;2034122
COL;BOG;171;9256;36571384
COL;BOG;70;1666;6642891
COL;BOG;4;65;260103
COL;BOG;2;471;1825427
COL;BOG;240;5477;21576384
COL;BOG;1;25;102281
COL;BOG;2;22;90366
COL;BOG;2;35;135500
COL;BOG;9;128;514368
COL;BOG;2;62;250306
COL;BOG;2;39;156141
COL;BOG;4;329;1306591
COL;BOG;20;250;968714
COL;BOG;1;29;117196
COL;BOG;1;51;205843
COL;BOG;127;4913;19313525
COL;BOG;153;1557;6215311
COL;BOG;80;1007;4027659
COL;BOG;252;4411;17544266
COL;BOG;245;17611;69553922
COL;BOG;290;2121;8247451
COL;BOG;40;245;965977
COL;BOG;45;261;1045130
COL;BOG;470;11398;44649656
COL;BOG;10;20;82369
COL;BOG;78;4814;18852472
COL;BOG;6;270;1083316
COL;BOG;14;173;683954
COL;BOG;14;811;3245990
COL;BOG;207;1239;4896141
COL;BOG;102;1674;6610220
COL;BOG;1;15;61617
COL;BOG;58;4474;17740608
COL;BOG;191;5285;20907675
COL;BOG;694;12079;47721523
COL;BOG;430;8859;35044720
COL;BOG;78;962;3801554
COL;BOG;260;2145;8470352
COL;BOG;176;8249;31937139
COL;BOG;10;229;887994
COL;BOG;292;4310;17087327
COL;BOG;31;509;2009527
COL;BOG;72;1474;5761084
COL;BOG;6;93;361322
COL;BOG;10;102;410886
COL;BOG;10;30;123154
COL;BOG;25;205;819694
COL;BOG;23;670;2634163
COL;BOG;587;12490;49005993
COL;BOG;10;163;653836
COL;BOG;599;11609;45919050
COL;BOG;116;3205;12817423
COL;BOG;43;644;2527836
COL;BOG;178;1822;7268502
COL;BOG;16;214;841699
COL;BOG;4;412;1598366
COL;BOG;227;2918;11454188
COL;BOG;240;537;2122106
COL;BOG;9;46;184891
COL;BOG;414;7336;29045896
COL;BOG;836;16360;64630580
COL;BOG;158;1748;6977933
COL;BOG;91;3519;14045542
COL;BOG;612;9375;37089697
COL;BOG;43;2;9771
COL;BOG;151;4828;19232201
COL;BOG;958;21852;86137270
COL;BOG;48;495;1972894
COL;BOG;69;1123;4474391
COL;BOG;122;972;3874728
COL;BOG;2;35;143353
COL;BOG;60;1027;4093801
COL;BOG;301;10281;40254535
COL;BOG;667;12732;50796985
COL;BOG;1564;27507;109741429
COL;BOG;770;11096;44198585
KOR;BOG;78;3033;12129400
KOR;BOG;45;1654;6616894
KOR;BOG;82;1020;4078640
KOR;BOG;66;2724;10892421
KOR;BOG;26;509;2036601
KOR;BOG;12;180;723570
KOR;BOG;74580;43559;173060982
KOR;BOG;494;3593;14369645
KOR;BOG;122820;80364;319467724
KOR;BOG;1379;15901;63053800
KOR;BOG;90;0;3599
KOR;BOG;63180;41103;163426751
KOR;BOG;18705;11281;44634027
KOR;BOG;1038;11700;46782567
KOR;BOG;90;1;3999
KOR;BOG;38;0;1519
KOR;BOG;21900;5694;22772754
KOR;BOG;6690;4185;16727283
KOR;BOG;290;2;11598
KOR;BOG;1205;721;2850276
KOR;BOG;14600;3796;14862972
KOR;BOG;2180;1655;6492159
KOR;BOG;1002;10021;38302024
KOR;BOG;8;8;31760
KOR;BOG;953;953;3779112
KOR;BOG;300;300;1190006
KOR;BOG;553;553;2194362
KOR;BOG;1;1;3956
KOR;BOG;36880;14908;59978014
KOR;BOG;6000;1041;4149742
KOR;BOG;125400;21969;87582065
KOR;BOG;3860;921;3706181
KOR;BOG;73490;30359;120414534
KOR;BOG;183900;34941;139175244
KOR;BOG;2400;456;1816316
KOR;BOG;12240;3650;14540090
KOR;BOG;261;2232;8890390
KOR;BOG;354;2271;9083615
KOR;BOG;73290;22619;90397734
KOR;BOG;200;38;149438
KOR;BOG;1868620;382030;1525237054
KOR;BOG;40600;18332;72750378
KOR;BOG;282160;52827;211328846
KOR;BOG;20;54;215919
KOR;BOG;34486;33349;133357493
KOR;BOG;222;474;1892589
KOR;BOG;19600;8199;32977810
KOR;BOG;12600;2394;9550982
KOR;BOG;28200;5358;21376008
KOR;BOG;4240;1192;4795666
KOR;BOG;29150;12518;49569344
KOR;BOG;600;114;454079
KOR;BOG;1630;11687;46627865
KOR;BOG;50;343;1374487
KOR;BOG;28200;10229;40865019
KOR;BOG;9700;1843;7153668
KOR;BOG;444150;86572;343038615
KOR;BOG;13530;7258;28765562
KOR;BOG;27740;4703;18924375
KOR;BOG;116440;20948;83840067
KOR;BOG;1840;447;1799179
KOR;BOG;840;714;2838682
KOR;BOG;32190;9673;38717093
KOR;BOG;4000;706;2774734
KOR;BOG;494700;105930;423609235
KOR;BOG;17424;7067;27901371
KOR;BOG;250;2;9788
KOR;BOG;100;1;3915
KOR;BOG;7800;4791;19120425
KOR;BOG;257;631;2520278
KOR;BOG;88200;16758;66856878
KOR;BOG;9300;1767;7109012
KOR;BOG;78000;15174;60302214
KOR;BOG;11880;4039;15982144
KOR;BOG;30785;3197;12786177
KOR;BOG;6811;4552;18129136
KOR;BOG;12;7;31068
KOR;BOG;624;2751;10801206
KOR;BOG;61950;9787;38855532
KOR;BOG;1200;180;719731
KOR;BOG;7400;2807;11227199
KOR;BOG;8900;1529;6113721
KOR;BOG;1500;270;1079846
KOR;BOG;99;0;3959
KOR;BOG;412;3356;13422087
KOR;BOG;26100;6264;24747113
KOR;BOG;15000;2892;11440197
KOR;BOG;258389;57505;228139239
KOR;BOG;210;371;1470400
KOR;BOG;620;86;342979
KOR;BOG;600;168;664587
KOR;BOG;178904;65047;254429222
KOR;BOG;53030;9381;37414138
KOR;BOG;241180;45463;180533057
KOR;BOG;21490;7332;28601432
KOR;BOG;2215;1395;5500799
KOR;BOG;201;1856;7293051
KOR;BOG;1200;336;1343499
KOR;BOG;10800;1836;7341264
KOR;BOG;300;3;11998
KOR;BOG;250;2;9998
KOR;BOG;60850;15627;61871337
KOR;BOG;33600;7377;29208856
KOR;BOG;713160;138407;547034943
KOR;BOG;480;72;287958
KOR;BOG;10;40;158235
KOR;BOG;102480;33379;130916349
KOR;BOG;600;108;418116
KOR;BOG;90650;16850;66189772
KOR;BOG;11550;1963;7549284
KOR;BOG;2800;965;3817424
KOR;BOG;2198;18038;71692420
KOR;BOG;300;3;11870
KOR;BOG;300;3;11870
KOR;BOG;11680;2803;10852448
KOR;BOG;1840;349;1374833
KOR;BOG;13300;2691;10605132
KOR;BOG;7600;1064;4119222
KOR;BOG;35450;11502;45360935
KOR;BOG;1360;258;1029077
KOR;BOG;9360;1750;6939114
KOR;BOG;1710;687;2748575
KOR;BOG;18000;3240;12955172
KOR;BOG;240;51;197908
KOR;BOG;6700;1679;6641922
KOR;BOG;830;463;1834737
KOR;BOG;118520;28977;115429425
KOR;BOG;30;49;197002
KOR;BOG;600;150;593382
KOR;BOG;3900;609;2409130
KOR;BOG;14900;4355;17121152
KOR;BOG;31200;5616;22455632
KOR;BOG;75;8551;33830290
KOR;BOG;200;2170;8496483
KOR;BOG;120;502;2001803
CIV;BOG;4750;2005;8066536
CRI;BOG;6;71;282419
CRI;BOG;36;341;1336257
CRI;BOG;152;832;3183423
CRI;BOG;259;1469;5665378
CRI;BOG;2;19;75022
CRI;BOG;1;9;37905
CRI;BOG;12;130;510664
CRI;BOG;6;53;211756
CRI;BOG;8;127;502184
CRI;BOG;21;449;1765772
CRI;BOG;23;234;917659
CRI;BOG;6;95;376638
CRI;BOG;16;270;1060114
CRI;BOG;1;23;94179
CRI;BOG;84;868;3401209
CRI;BOG;69;1200;4705404
CRI;BOG;2;28;112983
CRI;BOG;4;8425;33895544
CRI;BOG;133;807;3087451
CRI;BOG;32;320;1223056
CRI;BOG;21;252;991012
CRI;BOG;12;268;1057080
CRI;BOG;903;13181;52149186
CRI;BOG;27;1283;5045906
CRI;BOG;12;386;1519552
CRI;BOG;81;3055;12016028
CRI;BOG;24;974;3831915
CRI;BOG;12;352;1387417
CRI;BOG;12;336;1321350
CRI;BOG;77;2209;8690630
CRI;BOG;90;52;209081
CRI;BOG;8600;3268;13070137
CRI;BOG;37;771;3101894
CRI;BOG;25;435;1750096
CRI;BOG;2;16;64371
CRI;BOG;140;2068;7951067
CRI;BOG;9168;7706;29628105
CRI;BOG;1;0;192
CRI;BOG;101;4701;18482095
CRI;BOG;11;97;391297
CRI;BOG;19;371;1429615
CRI;BOG;212;3093;12327281
CRI;BOG;56;807;3237520
CRI;BOG;57;797;3143730
CRI;BOG;362;4638;18399007
CRI;BOG;2;18;70206
CRI;BOG;344;4296;16719052
CRI;BOG;148;1819;7120860
CRI;BOG;994;22306;88009006
CRI;BOG;49;85;336977
CRI;BOG;331;3372;13358402
CRI;BOG;942;9146;36194883
CRI;BOG;1078;2888;11579480
CRI;BOG;123;3241;12553688
CRI;BOG;24;683;2717803
CRI;BOG;10393;18209;70013951
CRI;BOG;46;368;1414890
CRI;BOG;24;324;1245718
CRI;BOG;856;19621;78712095
CRI;BOG;3056;48025;189646510
CRI;BOG;70;1227;4718350
CRI;BOG;4887;56131;222789987
CRI;BOG;2067;24755;98954956
CRI;BOG;189;2022;7777166
CRI;BOG;560;15311;58869692
CRI;BOG;10;42;161981
CRI;BOG;19;2576;10300161
CRI;BOG;180;4424;17689608
CRI;BOG;2999;2887;11099966
CRI;BOG;16476;54180;216226516
CRI;BOG;314;316;1250336
CRI;BOG;941;13482;53805802
CRI;BOG;135;1934;7719200
CRI;BOG;2400;5377;21453805
CRI;BOG;2719;5464;21801933
CRI;BOG;56;239;956773
CRI;BOG;123;412;1646168
CRI;BOG;868;1679;6700289
CRI;BOG;150;250;999382
CRI;BOG;48;45;181404
CRI;BOG;2181;11126;44389009
CRI;BOG;229;2096;8364291
CRI;BOG;421;3340;13327251
CRI;BOG;348;6680;26710046
CRI;BOG;623;8533;34043947
CRI;BOG;26;57;230197
CRI;BOG;77;416;1661687
CRI;BOG;57;241;963596
CRI;BOG;140;841;3357405
CRI;BOG;24;665;2606149
CRI;BOG;118;1161;4560049
CRI;BOG;284;2851;11312897
CRI;BOG;120;953;3772058
CRI;BOG;32;237;938147
CRI;BOG;2917;6667;26601122
CRI;BOG;1688;4522;18044216
CRI;BOG;666;3721;14756347
CRI;BOG;337;2352;9294667
CRI;BOG;26;256;1016372
CRI;BOG;68;1169;4626758
CRI;BOG;18;149;587197
CRI;BOG;22;242;968818
CRI;BOG;64;1268;5018516
CRI;BOG;94;1277;5056343
CRI;BOG;193;2352;9342665
CRI;BOG;44;714;2816940
CRI;BOG;142;1812;7199601
CRI;BOG;49;697;2768187
CRI;BOG;302;3390;13455328
CRI;BOG;8000;16880;67224600
CRI;BOG;25700;6650;26484023
CRI;BOG;354;5266;20621865
CRI;BOG;38;3036;11672843
CRI;BOG;1000;30000;119982900
CRI;BOG;135;1722;6887018
CRI;BOG;13;409;1636566
CRI;BOG;45;4762;18743589
CRI;BOG;17;1694;6661807
CRI;BOG;7;88;355149
CRI;BOG;249;9076;35615606
CRI;BOG;210;3916;15479726
CRI;BOG;6;6;27839
CRI;BOG;141;2789;10723213
CRI;BOG;357;4740;18640948
CRI;BOG;10;450;1761943
CRI;BOG;24;2861;11442369
CRI;BOG;30;8074;31751731
CRI;BOG;6178;1377;5496998
CRI;BOG;40000;3000;11746290
CRI;BOG;222;66;266394
CRI;BOG;2;2;9599
CRI;BOG;30;143;560611
CRI;BOG;1184;3424;13514952
CRI;BOG;1041;41644;164206380
CRI;BOG;12;192;753747
CRI;BOG;524;35;141605
CRI;BOG;110;115;460078
CRI;BOG;7;27;109646
CRI;BOG;56;330;1319579
CRI;BOG;391;1282;5118503
CRI;BOG;287;1525;6101686
CRI;BOG;62;407;1594089
CRI;BOG;60;1331;5324080
CRI;BOG;200;1520;6079863
CRI;BOG;2800;367;1470366
CRI;BOG;973;2843;11192162
CRI;BOG;146;52;209920
CRI;BOG;12;71;280853
CRI;BOG;6;33;135549
CRI;BOG;200;23;94077
CRI;BOG;21;155;614880
CRI;BOG;1100;6525;25817859
CRI;BOG;39;117;466494
CRI;BOG;64;191;769881
CRI;BOG;164;170;678449
CRI;BOG;50431;6080;23239019
CRI;BOG;225;230;918900
CRI;BOG;12;2976;11704764
CRI;BOG;100;10;39325
CRI;BOG;65;109;432737
CRI;BOG;457;641;2558792
CRI;BOG;33;815;3228399
CRI;BOG;61;744;2971090
CRI;BOG;10;138;552736
CRI;BOG;15;97;383744
CRI;BOG;222;518;2008065
CRI;BOG;1421;3411;13400973
CRI;BOG;621;1648;6476088
CRI;BOG;37;62;251008
CRI;BOG;338;4127;16474272
CRI;BOG;731;2880;11412974
CRI;BOG;305;1014;4023782
CRI;BOG;12;200;786766
CRI;BOG;780;1111;4349715
CRI;BOG;56;445;1779335
CRI;BOG;616;1449;5703172
CRI;BOG;399;4353;17385967
CRI;BOG;898;3240;12806805
CRI;BOG;36;667;2641651
CRI;BOG;6;23;95302
CRI;BOG;300;535;2076599
CRI;BOG;452;3568;14135704
CRI;BOG;1091;4457;17422456
CRI;BOG;46;61;246794
CRI;BOG;2942;7573;30214737
